1696568683986343305,1696568683987192154,329789,788716
1696568683987203608,1696568683987669309,182634,409828
1696568683987685512,1696568683988080115,167130,347459
1696568683988090381,1696568683988436234,127810,297174
1696568683988445663,1696568683988806392,122012,313936
1696568683988815542,1696568683989129408,119708,265816
1696568683989140722,1696568683989440620,121663,260437
1696568683989449769,1696568683989781305,117613,287675
1696568683989800930,1696568683990120802,122920,274475
1696568683990129812,1696568683990451989,119708,269517
1696568683990460440,1696568683990785271,114400,283346
1696568683990794420,1696568683991123302,118031,264977
1696568683991132311,1696568683991427111,111188,256666
1696568683991434863,1696568683991730570,113282,248425
1696568683991740488,1696568683992051560,109650,269307
1696568683992060081,1696568683992356766,114400,258552
1696568683992365007,1696568683992643464,110908,242698
1696568683992658340,1696568683992962149,108743,260507
1696568683992971298,1696568683993273361,114749,261136
1696568683993282021,1696568683993560059,109092,242838
1696568683993568230,1696568683993897042,127809,277130
1696568683993907588,1696568683994203994,122501,257853
1696568683994212584,1696568683994491181,113003,242908
1696568683994499771,1696568683994787377,109022,243885
1696568683994795618,1696568683995097541,117962,263720
1696568683995106062,1696568683995413991,134863,262742
1696568683995424537,1696568683995735750,113073,268749
1696568683995750905,1696568683996041514,115307,253313
1696568683996049616,1696568683996339875,108323,246400
1696568683996348396,1696568683996642287,105180,235294
1696568683996650948,1696568683997075093,141219,378469
1696568683997092134,1696568683997897751,314983,755541
1696568683997907809,1696568683998325598,119847,378819
1696568683998338938,1696568683998695128,128298,306183
1696568683998705255,1696568683999048733,116704,278596
1696568683999058232,1696568683999392561,110907,285301
1696568683999400802,1696568683999765024,130114,302272
1696568683999774941,1696568684000146147,143245,342990
1696568684000158020,1696568684000544241,133885,343408
1696568684000553879,1696568684000861948,92609,274685
1696568684000870609,1696568684001174418,101688,254222
1696568684001183008,1696568684001489401,99943,259111
1696568684001497782,1696568684001794188,99733,260786
1696568684001807597,1696568684002093108,103853,242838
1696568684002102257,1696568684002395031,104832,247587
1696568684002407952,1696568684002691995,98686,242559
1696568684002699748,1696568684003046998,107835,322456
1696568684003057055,1696568684003341378,107556,236552
1696568684003349829,1696568684003634711,101479,244025
1696568684003649797,1696568684003948018,98686,245561
1696568684003957098,1696568684004236672,95263,230406
1696568684004244215,1696568684004504233,99105,225308
1696568684004512265,1696568684004851693,107136,307510
1696568684004859794,1696568684005136644,110698,239136
1696568684005145025,1696568684005425228,100292,236761
1696568684005434168,1696568684005705291,97218,226635
1696568684005711996,1696568684005994154,110629,241022
1696568684006002674,1696568684006272052,91981,227962
1696568684006280153,1696568684006610572,108882,303599
1696568684006619511,1696568684006900831,110768,247447
1696568684006908863,1696568684007197447,100502,250101
1696568684007206596,1696568684007533452,98825,282787
1696568684007541903,1696568684007793890,96730,229009
1696568684007800455,1696568684008244924,197930,398723
1696568684008253444,1696568684008548803,99733,260438
1696568684008566891,1696568684008908554,102876,302482
1696568684008916097,1696568684009218858,109581,254082
1696568684009226541,1696568684009490401,98337,224470
1696568684009498921,1696568684009932635,175720,394952
1696568684009940177,1696568684010232253,114051,254990
1696568684010240774,1696568684010504145,97778,228800
1696568684010512246,1696568684010831699,112514,279364
1696568684010840220,1696568684011110924,101549,236412
1696568684011118677,1696568684011380022,97288,222794
1696568684011390009,1696568684011735863,120616,311981
1696568684011743964,1696568684012055875,109092,264419
1696568684012065024,1696568684012373652,105879,276431
1696568684012381614,1696568684013246247,110907,366037
1696568684013256863,1696568684013619338,104482,313797
1696568684013628837,1696568684014015337,134863,339358
1696568684014028817,1696568684015036554,130463,905491
1696568684015047030,1696568684015522649,161124,444818
1696568684015528934,1696568684015832115,114958,273149
1696568684015837772,1696568684016097720,104831,219091
1696568684016103028,1696568684016352291,104902,225377
1696568684016361371,1696568684016697726,110768,315263
1696568684016703313,1696568684017004049,107416,254780
