1696573687294074124,1696573688151371485,855526598,857192878
1696573688151382939,1696573688917651274,765543171,766208482
1696573688917663706,1696573689579185507,660732522,661473541
1696573689579195495,1696573690379234035,799347947,799978896
1696573690379246327,1696573691308901209,928924828,929584760
1696573691308925653,1696573692056607829,746800565,747599763
1696573692056621867,1696573692898500314,840938869,841798828
1696573692898519591,1696573693755830367,856523243,857250223
1696573693755843287,1696573694455041813,698274732,699125262
1696573694455056131,1696573695278810280,822788799,823683749
1696573695278825505,1696573696098839850,819130501,819949462
1696573696098852631,1696573696739383771,639628298,640461508
1696573696739398507,1696573697610357792,870165047,870893494
